,analyzer_version,track_7digitalid,artist_familiar,artist_hotttnesss,artist_id,artist_latitude,artist_location,artist_longitude,artist_mbid,artist_name,artist_playmeid,genre,idx_artist_terms,idx_similar_artists,release,release_7digitalid,song_hotttnesss,song_id,title,artist_7digitalid
8873,b'',5601146,0.9339161063701853,0.7786735791842135,b'AR52EZT1187B9900BF',40.8079,"Harlem, New York",-73.9454,b'8ef1df30-ae4f-4dbd-9351-1a32b208a01e',Alicia Keys,66,b'',0,0,b'Unplugged',505788,0.6844729420229011,SOTTYPP12AB017AC2D,b'Heartburn',1237
8874,b'',155528,0.6632319848008446,0.4937110766426872,b'AR26X1C1187B9B0A1B',,"Friars Point, MS",,b'a3c60d26-90d6-4788-ba9b-a89693fc396d',Conway Twitty,2998,b'',0,0,b'The Road That I Walk',14880,0.22914410371660274,SOBSEPQ12A6701FD9E,b'Sitting In A Dim Caf\xc3\xa9',5136
8875,b'',2224163,0.7483207030670265,0.5458659170701919,b'AROF4LP1187FB41C51',31.1689,Texas,-100.07715,b'04b97d63-b900-4e2e-92dc-a4331ddc95a6',Selena,1411,b'',0,0,b'Unforgettable',205256,0.5333708783158672,SOOGMXN12A8C13954F,b'Techno Cumbia',2385
8876,b'',8378477,0.5732431946612826,0.38296165823367334,b'ARZIXB81187B98FCEC',,,,b'43670151-f762-4c71-b560-d279d389eb44',The Plimsouls,-1,b'',0,0,b'Live! Beg_ Borrow & Steal: October 31_ 1981 Whisky A Go Go',756813,0.50806750599163,SOQUHYB12AB0186630,b'I Want You Back',107070
8877,b'',923875,0.31986832417895167,0.19553182837458385,b'AR0VS771187B99564F',51.16418,DE,10.45415,b'7aa4e4b8-ee7f-4216-88c2-ac28a91e5523',Rocky Hill,79385,b'',0,0,b'Texas - A Musical Celebration One Texas Shuffle',87743,0.20592142602854202,SOCNFNC12A8C133E6D,b'Fool For You',69283
8878,b'',7677280,0.4014795928323336,0.268744755076445,b'ARBKEA91187B98CE1F',,,,b'249e776b-d821-46d3-a5a3-5e68ef02da8d',Claw Hammer,36985,b'',0,0,b'Ramwhale',691786,0.2707759989463275,SOYXYIF12A58A7B030,b'Succotash',154331
8879,b'',7889284,0.37834796858643616,0.3065186000380746,b'AR059HI1187B9A14D7',33.74831,"Atlanta, GA",-84.39111,b'56d7c456-3ffb-4384-89bf-b0024c2d9d55',Roy Drusky,32287,b'',0,0,b'30 Country Classics',711248,,SOBAQFM12AB018BE98,b'Wasted Days And Wasted Nights',31741
8880,b'',5969625,0.42338584679609104,0.36700796149333836,b'AR8LD3R1187FB4D08F',30.9742,Louisiana,-91.52382,b'22474393-579b-414c-aa24-d74598f193f7',C.C. Adcock,-1,b'',0,0,b'C.C. Adcock',539338,0.5189502397453429,SOQZHOG12AB0184B8E,b'What I Like (Womens)',398782
8881,b'',5725692,0.6396142011782292,0.46455028067867915,b'ARTL6FB1187FB4EAA7',,,,b'4939695e-1f38-496f-978f-4ebf9ef13e9d',Kool Keith,147085,b'',0,0,b'Sex Style',517234,0.5132191416281197,SOOUUUE12AB01878E1,"b""Don't Crush It""",6822
8882,b'',7139796,0.3872425947084871,0.18767630092926466,b'ARJ3TAF1187FB4AAB1',37.27188,California,-119.27023,b'61b243f5-698f-4ba3-9538-20279da8edc2',David & Steve Gordon,-1,b'',0,0,b'Drum Cargo - Rhythms of Wind',644126,0.2644816529447162,SOLRLAT12AB0183EE0,b'East Wind Drum Call',479524
8883,b'',621779,0.585479539749522,0.36438492446826576,b'ARW63KF1187B98AC48',46.71067,FR,1.71819,b'8b74c6be-1f8d-4893-8526-1be4a3686f7a',Julien Clerc,61961,b'',0,0,b'100 Chansons',60028,0.37952332442218817,SOCOOQH12A6D4F808E,b'Le Coeur Du Volcan',13038
8884,b'',2618156,0.763010513430572,0.5376756280636735,b'ARBOG0H1187B99F775',47.565,"Bremerton, WA",-122.62569,b'3b221a54-54b9-435c-a7f3-5cf8e2ce9fb2',MxPx,1135,b'',0,0,b'The Renaissance',239436,0.4541929882180224,SOXSGQH12A8C1328B2,b'Time Will Tell',11001
8885,b'',5420773,0.20176491815410058,0.0,b'ARIBTOJ11F4C83E8DD',,,,b'',Undertakin' Daddies,-1,b'',0,0,b'Post Atomic Hillbilly',489141,0.0,SOWCAGK12AB0183BE5,b'Pictou County Coal',359377
8886,b'',6597022,0.5103013231915416,0.3529764720200068,b'ARW45YR1187FB3DE95',,,,b'da447efe-b2d7-4c62-8743-1d969a108200',Pierre Perret,-1,b'',0,0,b'Le Plaisir des Dieux',594658,,SOZCQEK12A8C130E9E,b'Les Trois Orf\xc3\xa8vres',36229
8887,b'',6626558,0.6073269822745797,0.4011447414777875,b'ARDK0551187FB5AC48',31.30627,"Marlin, TX",-96.89774,b'8a14c00b-4779-44e4-9b2e-4cc9dcd92e9b',Blind Willie Johnson,12775,b'',0,0,b'Sweeter As the Years Go By',597081,,SOKCMEE12A8C13742B,"b""Church_ I'm Fully Saved Today""",8585
8888,b'',8959945,0.582365878546936,0.3028554195218622,b'ARGBGC71187FB3DD0B',,,,b'4eb42e20-021e-40e3-897c-d0ae81d988fd',DJ Nasty,-1,b'',0,0,b'Tha Remixes Vol. 20',810204,,SOHLFAO12AB0189832,b'Shawty Get Loose',388422
8889,b'',2821585,0.8335903323801287,0.556477414706974,b'ARY55LO1187B9A3F17',,"Memphis, TN",,b'a8754ac4-a85e-4f48-a81f-eecd482570ef',Three-6 Mafia,4016,b'',0,0,b'Mystic Stylez: The First Album',250481,0.4844695226836837,SOVPWAB12A8C13BBA8,b'We Got Da Dope',37984
8890,b'',3333944,0.7964200437732492,0.5744970259575144,b'AR3MSAN1187B98F06B',33.74831,"Atlanta, GA",-84.39111,b'73fdb566-a9b1-494c-9f32-51768ec9fd27',OutKast featuring George Clinton,1214,b'',0,0,b'Aquemini',294877,0.6274948536700506,SOJSJBM12A8C1390D7,b'Synthesizer',1169
8891,b'',3045,0.8650215114996607,0.9160532282837347,b'ARJ7KF01187B98D717',,,,b'cc197bad-dc9c-440d-a5b5-d52ba2e14234',Coldplay,353,b'',0,0,b'Live 2003',316,0.5649341725832212,SOIGKCB12A6310F113,b'A Rush Of Blood To The Head (Live In Sydney)',202912
8892,b'',2940682,0.1135429332778124,0.0,b'ARMORUX11F50C4EEBF',31.1689,Texas,-100.07715,b'',Terry Muska,-1,b'',0,0,b'Vihuela Fantasies - Roots Of The Classical Guitar Series',249559,,SOXEVTP12A8C1409F5,b'Fantasia 6: Mudarra',208317
8893,b'',8795724,0.5394785833490315,0.40643172698688573,b'ARN5MQ11187B98A12D',,,,b'1c281608-9d08-402c-a1a3-7242ec3c8c85',2-Gether feat. Sarinah,-1,b'',0,0,b'Feelin` Alone',795296,,SODBJKJ12AB0183292,b'Feelin` Alone',571480
8894,b'',2484041,0.3144120686970283,0.2179936383917491,b'AR8E1KA1187B9A18C3',,,,b'341e4591-958d-46b2-98af-12907f2d3cf7',Mike Vax,-1,b'',0,0,b'Live On The Road',227290,,SOWJFLR12A6D4FBF97,b'Speak Low',174295
8895,b'',5312125,0.5202049113174553,0.36150980217715184,b'ARWGIOC1187FB4CBEF',37.16793,United States,-95.84502,b'7d4624c6-5e71-49f9-a3aa-fc9951953cbb',Jim Chappell,-1,b'',0,0,b'Living The Northern Summer',478558,0.5729201479465231,SOSAOKB12A8C14605C,b'Adventure No. 8',354511
8896,b'',6537102,0.675003400858032,0.456631398490122,b'ARHUQUF1187FB382E6',-29.21545,Thaba Nchu,26.83776,b'69e69087-a1e1-401a-a207-4b3223a6a436',T-Bone,21663,b'',0,0,b'Seasons',589045,,SOEEGLD12AB0188039,b'Blue Moon',104481
8897,b'',8081066,0.73120804716564,0.5475067753178748,b'ARQ76LG1187B9ACD84',34.05349,"Los Angeles, CA",-118.24532,b'9941a936-196a-4a62-ae53-a69cbc33f20e',Black Flag,6593,b'',0,0,b'Live at The On Broadway 1982',729456,,SOCKBSD12AB0188C72,b'Room 13',33863
8898,b'',5132888,0.4229713078848842,0.31724842518014,b'ARIN12F1187FB3E92C',30.24216,"PEARLINGTON, Mississippi",-89.60586,b'8e93b8da-1e7c-4bae-8204-56605d761505',Grant Geissman,-1,b'',0,0,b'Rustic Technology',460993,,SOHNZKO12AB0182300,b'Silent Movies (Album Version)',341235
8899,b'',1560413,0.5566973610765064,0.33343331327815184,b'ARVDP1V1187FB53341',,,,b'883aaad5-4b85-41aa-97d2-060c41ec6c0a',Mars Ill,119384,b'',0,0,b'Pro*Pain',149923,0.0,SOVMEBZ12A8C134A44,b'Saturday Night Special',16991
8900,b'',4328382,0.48434303472558937,0.3499061970800659,b'ARUACR61187FB3AB37',,,,b'833ffe4c-1df1-4dda-91e4-d0f2d4db84a7',Kisha,27475,b'',0,0,b'Vifian presents Kisha',390110,,SOILWZV12AB017BBAA,b'I singe dir es Lied',100208
8901,b'',6954076,0.7078399684415906,0.5324458709594074,b'ARYML1P1187B9AF39B',,Georgia,,b'd2db1078-c170-4e22-b261-14f3ad60a690',Devo,-1,b'',0,0,b'Shout',626438,,SOAOJRS12A6D4FBDEE,b'The 4th Dimension (LP Version)',4705
8902,b'',1354542,0.5981012031161406,0.426149700044638,b'ARSHP5P1187B999685',,,,b'a45a6bca-9329-4116-a7f8-0a273031c6b4',Rude Boys,-1,b'',0,0,b'Rude Awakening',130882,0.0,SOSYPFY12A58A7BF1D,b'Heaven (LP Version)',103313
8903,b'',3350644,0.6242524993308587,0.4621901045907786,b'ARZVTZN1187FB579D4',32.20049,"Galloway, Panola County, TX",-94.35887,b'2c05faf7-5cc8-4476-9daa-d177ad75cd34',Jim Reeves,13355,b'',0,0,b'Moonlight and Roses/The Jim Reeves Way',298557,0.30416950343527516,SOEDYHS12A8C139D4E,b'Rosa Rio',2153
8904,b'',6458917,0.585387198606353,0.42951363980146334,b'ARPVRUC1187FB4F1DE',,"Oakland, CA",,b'd1e1c4d7-cf24-4ea2-96e4-f74e3f4d97ef',Pitch Black,-1,b'',0,0,b'Expectations',582541,,SOZQJVN12AB018DC00,b'Harmonia',34989
8905,b'',2045775,0.5273391834991505,0.31055608317952577,b'ARUP17W1187B98CAB9',,"Chuckatuck, VA",,b'9d99c378-247c-47a3-94ea-753efa330023',Charlie Byrd,16084,b'',0,0,b'Byrd By The Sea',188444,,SOIRSKB12A8C13365C,"b""It Don't Mean A Thing (If It Ain't Got That Swing)""",11299
8906,b'',126753,0.47303887582515597,0.35117301268825224,b'ARERYUD1187B9ACE8B',,,,b'feaf53d6-8b7b-4e13-8be1-fd5bdf6a9d15',Dr Bombay,-1,b'',0,0,b'Rice & Curry',12395,0.48913343016071514,SOOUISU12A6701FBD7,b'Girle Girle',9004
8907,b'',2247943,0.8038368259781824,0.5825753395977107,b'ART4QZC1187FB51612',,Los Angeles &amp; New York,,b'6be2828f-6c0d-4059-99d4-fa18acf1a296',Janet Jackson,775,b'',0,0,b'Discipline',207306,,SORZIBX12CF546516B,b'Greatest X',19514
8908,b'',5371033,0.4124484058932712,0.24729252791936776,b'ARJUSOQ1187FB3E063',,,,b'db352de2-26c1-4037-8ec6-3c3eb8d57455',Chalk Farm,-1,b'',0,0,b'Notwithstanding',483488,,SOOIFZO12A58A7BFF0,b'Lillie Anne',52284
8909,b'',2758141,0.49720377424191214,0.0,b'ARYSIIT11F50C511A5',,,,b'',The Plasmatics,-1,b'',0,0,b'New Hope for the Wretched / Metal Priestess',259608,,SOLUUHX12A8C136926,b'Living Dead',174850
8910,b'',5210408,0.5336501394878035,0.3435088776923589,b'AR8WHEJ1187B98CDCA',34.7519,"Blythesville, AR",-92.13055,b'82d63cd7-993c-41c4-a0dd-68f54f41f708',Dee Clark,151354,b'',0,0,b'Dee Clark Selected Hits Vol. 3',468536,,SOTIGFM12AB018A3E7,b'Whispering Grass - Original',10439
8911,b'',5124007,0.419034024131271,0.29398439015383726,b'ARFY8NV1187B9B1961',,,,b'd2b7b5c6-74d3-44bb-8339-289dadb223e3',Der Moderne Man,-1,b'',0,0,b'Drama_ Spiel und Blut (Das Archiv Teil 1)',460246,0.0,SOKGHNS12AB0185DB0,b'Gib mir den Tod (Live)',228630
8912,b'',482908,0.4211327253844579,0.3188342314584762,b'ARB45GQ1187B98D2B4',,,,b'cbee65fc-e11c-439b-b5b4-e068fb1c169a',DeGarmo & Key,61389,b'',0,0,b'Very Best Of Degarmo & Key',45266,,SOTLXEX12A6D4F96EA,b'Out Of The Danger Zone (Degarmo And Key Album Version)',33197
8913,b'',8481971,0.315307851431913,0.2666459054981068,b'ARLV03V1187B9A33A9',,,,b'38a2f32e-0304-4851-9807-9d7f84b12851',Djelimady Tounkara,-1,b'',0,0,b'Sigui',766158,0.0,SOFEBHT12AB0188E7E,b'Sigui',338633
8914,b'',144102,0.7415181300427279,0.5204121100542216,b'AR1ZKBE1187FB53629',,"D�orf, Germany",,b'5700dcd4-c139-4f31-aa3e-6382b9af9032',Kraftwerk,881,b'',0,0,b'Minimum - Maximum',13862,,SOUNAQQ12A6701EBA8,b'Autobahn (Live)',983
8915,b'',3820565,0.4326405320388108,0.4898126195631534,b'ARD44H211C8A422686',,,,b'22a8383a-3100-466f-894a-6f5b733ad8cc',This Or The Apocalypse,144704,b'',0,0,b'Monuments',331432,0.5437882725011005,SOWODCW12A58A7AB81,b'Two Wars',258659
8916,b'',7937544,0.4706154005905156,0.3556464690258315,b'ARTR7971187FB4CF69',41.50471,"Cleveland, OH",-81.69074,b'3ce68b60-1c6c-4b0f-87fd-0f13410df01d',Rocket From The Tombs,70063,b'',0,0,b'Rocket Redux',715572,,SORYXHP12A8BEE954B,b'Frustration',133742
8917,b'',3504876,0.5963498543267984,0.4184295978846103,b'ARIIEQL1187FB5CE68',41.26069,"Omaha, NE",-95.93995,b'575ce447-e37e-4810-a4a2-c3a346455048',Buddy Miles,125005,b'',0,0,b'Best Of Buddy Miles',216163,0.2707759989463275,SOMTQWW12A8C13F17C,b'Midnight Rider',163292
8918,b'',2915882,0.5275452094492329,0.0,b'ARGAJDQ11F50C4EDDF',,,,b'',Dan Shen_ Gruppo Vocale Cantemus_ Ensemble Airone_ Luigi Marzola,-1,b'',0,0,"b""Musica Sacra Nella Napoli del '700""",244041,,SODYNOZ12A8C13D20D,b'Miserere: XI. Cor Mundum',189049
8919,b'',5858221,0.6417666647067343,0.387243574627964,b'AR7FN5Y1187B99B248',,,,b'a111c7e6-bbb7-43bc-a2dd-f0aee3a592c1',J.R. Writer_ Jha Jha,-1,b'',0,0,b'Jim Jones Presents M.O.B. (Members Of Byrdgang)',530201,0.26586104921065007,SOMAWEN12A6D4FC37F,b'What It Do',390566
8920,b'',8439697,0.6706153961663586,0.5031516059846183,b'ARXPE571187FB4AFD0',,"Chicago, IL",,b'9cd9232e-7a3e-4eb9-8043-ee05c1e396ec',Rickie Lee Jones,39140,b'',0,0,b'Naked Songs Live And Acoustic',762361,0.26695518627553855,SOHJXOB12AB018627B,b'It Must Be Love (Live Acoustic Version)',4706
8921,b'',1611320,0.49225313243508523,0.25680336879461524,b'ARGGEGH11F4C83C076',,,,b'',Miriam Yeung,59132,b'',0,0,b'Chao Wo',154278,,SOFCZGT12A8C13918D,b'Chao Wo',17528
8922,b'',2097094,0.3784085580880031,0.3171877691384044,b'ARJIQLJ1187B998316',30.9742,Louisiana,-91.52382,b'3051925f-d398-4261-af56-0c60d660aa1d',Long John Hunter,148961,b'',0,0,b'Ooh Wee Pretty Baby!',192886,0.0,SOMQRBU12A8C130DE1,b'Slash',146468
8923,b'',3401252,0.6744647047022475,0.48578160227478057,b'AR5DXUU1187B9B0E42',48.20254,"Vienna, Austria",16.3688,b'dcd95aa4-f3ff-492d-a621-8518ada0f58b',Falco,595,b'',0,0,b'Junge Roemer',299837,,SOAVKMN12A58A7C691,"b""Brillantin' Brutal'""",4007
8924,b'',1551240,0.37790605647963776,0.22675409458155507,b'ARGVBQ31187B9A5F3C',,,,b'7e793d6e-bb0a-476f-8e9b-dc37502a515f',Eyes Cream,-1,b'',0,0,b'Open Up Your Mind',148979,0.0,SOUBBVK12A8C1344A6,b'Open Up Your Mind (Guido Osorio Club Mix)',116275
8925,b'',8193341,0.585387198606353,0.42951363980146334,b'ARPVRUC1187FB4F1DE',,"Oakland, CA",,b'd1e1c4d7-cf24-4ea2-96e4-f74e3f4d97ef',PitchBlack,-1,b'',0,0,b'Designed To Dislike',739577,0.0,SOCOHHK12AC9071950,b'Satanic Majesty',34989
8926,b'',6700703,0.7999108788260848,0.5357631577199824,b'ARWA8AH1187FB3FC84',,London,,b'd8915e13-d67a-4aa0-9c0b-1f126af951af',Hot Chip,5202,b'',0,0,b'101 Running Songs',603222,,SOMNEPJ12CF5465172,b'Ready For The Floor (Radio Edit)',14833
8927,b'',1034814,0.7133221465467205,0.4736131893753991,b'AR6CLFP1187B9ACB94',,"Sacramento, CA",,b'8a7ca8b0-d23c-4eff-8fe9-6220ba5c9c76',Daniel Johnston,-1,b'',0,0,b'Continued Story / Hi_ How Are You?',93091,0.6852749016984653,SOJBLIX12A8C1373C7,b'Desperate Man Blues',4387
8928,b'',1420741,0.8648678420923306,0.7660761644197827,b'ARKR75V1187FB3D4D5',,New Jersey,,b'c07f0676-9143-4217-8a9f-4c26bd636f13',My Chemical Romance,-1,b'',0,0,b'Three Cheers For Sweet Revenge',2005,0.8336581524268573,SOMTYLD12AF72A6883,b'Interlude (Album Version)',1270
8929,b'',8412921,0.5097938464081935,0.40023719767688715,b'ARTXNYR12802FDE977',,,,b'982b2315-b19b-4a97-a66a-c6b2904bca9f',ZombieSuckers,214284,b'',0,0,b'Tales From The Undead',759854,,SODHOGM12AB018A4FA,b'The Nightmare Begins',568071
8930,b'',8354042,0.8723255970176356,0.5358910429591184,b'AR38I491187B9B2F2D',,,,b'8ba17cf6-bec2-4ae4-9820-b1cda47adc08',Lil Boosie feat. Bun B_ Trae_ Yo Gotti & Foxx,37221,b'',0,0,b'Thug Passion',754697,0.2538347361322313,SOQHGND12AB018C00F,b'Better Believe It Remix (feat. Bun B_ Trae_ Yo Gotti & Foxx)',94598
8931,b'',7918256,,0.0,b'AROHUUU1269FB35937',,,,b'',Melanie And The Secret Army,-1,b'',0,0,b'Wahre L\xc3\xbcgen',713846,0.0,SOPXLMX12AB01884D1,b'Held Der Tastatur',497461
8932,b'',557791,0.5579236636959317,0.3010940912365588,b'ARGUAHS11F50C4CF7D',,,,b'17b882d4-c0c7-4f28-abef-f4dd1d9d7ae5',Los Traileros Del Norte,34243,b'',0,0,b'23 Aniversario',53517,,SOGPUOJ12A6D4FA654,b'El Bipper',36729
8933,b'',3096547,0.8320117691319663,0.6774824794324045,b'ARC8CQZ1187B98DECA',,"Galveston, TX",,b'ff6e677f-91dd-4986-a174-8db0474b1799',Jack Johnson,759,b'',0,0,b'Sleep Through The Static: Remixed',277881,0.7376155698844143,SOWGZFG12A8151AF41,b'Monsoon',1613
8934,b'',4481627,0.5273391834991505,0.31055608317952577,b'ARUP17W1187B98CAB9',,"Chuckatuck, VA",,b'9d99c378-247c-47a3-94ea-753efa330023',Charlie Byrd,16084,b'',0,0,b'Byrd & Brazil',318947,,SOIZTET12AB017EEBF,b'How Insensitive',11299
8935,b'',3008159,0.3893118071429121,0.0,b'ARTWKNF1241B9C87E9',,,,b'',ZENFU,-1,b'',0,0,b'Zeitreise',270675,,SOLMGPP12A6D4FAB9E,b'Gro\xc3\x9fraumbrand',214928
8936,b'',5943771,0.5820617444569258,0.40491001355045914,b'AR0J0OD1187FB3AFB5',,,,b'bf914ef0-9819-4186-a283-093829debb0c',The Scare,-1,b'',0,0,b'Oozevoodoo',537429,,SODNYDT12AB0182DF5,b'I Saw Destruction',22874
8937,b'',444652,0.5352927355118197,0.385470550555821,b'ARKFYS91187B98E58F',,,,b'79c403f9-5467-4f23-8426-9ca3fc60a115',Jeff And Sheri Easter,63801,b'',0,0,b'Silent Witness',41819,,SOKCIGV12A6D4F810B,b'A Love That Keeps On Giving (Silent Witness Album Version)',432935
8938,b'',4125291,0.8531245232756404,0.5345039257071461,b'ARLHO5Z1187FB4C861',,"New York, NY",,b'9beb62b2-88db-4cea-801e-162cd344ee53',Beastie Boys,173,b'',0,0,"b""Paul's Boutique (20th Anniversary Remastered Edition)""",370528,0.3375930604255825,SOCLHYJ12AB01820D4,b'Shadrach (2009 Digital Remaster)',505
8939,b'',914541,0.2184229592283825,0.0,b'ARWAMNR11E2835E228',,,,b'276cd998-8def-4456-a847-748e62591748',Massimiliano Damerini,59875,b'',0,0,b'Piano XX - Vol. 1',87106,,SOUBHVV12A8C1337EE,b'Sonata I.X.1905: I. Preduycha (Jan\xc3\xa1cek)',68928
8940,b'',3085900,0.8105062052254818,0.5311570630615232,b'ARYOPH81187B98AEED',40.65507,"Boston, Brooklyn USA",-73.94888,b'fa31e7d4-a03a-4110-98fc-f8826e95ec25',Converge,-1,b'',0,0,b'Converge EP',276869,0.2866059554596575,SOJLDJL12A81C238A0,b'Deep Inside',82238
8941,b'',1611112,0.3712816797546315,0.30271627188983663,b'AR4CL6I11C8A4158B4',,,,b'65a950b6-e4c4-4c0d-b27a-935b3b66c60c',Imiskoubria,56084,b'',0,0,b'To Pirame',154205,,SOBNILM12A8C13A1EB,b'To Pirame',25018
8942,b'',1341553,0.5370882970195974,0.3529191836315295,b'ARF3L8J1187B9B7866',37.97615,"Athens, Greece",23.73641,b'e790f012-1803-4b20-9448-d4a9536575f2',Astarte,115290,b'',0,0,b'Doomed Dark Years',127716,0.34580223396532944,SOTCZGT12A8A9D862E,b'Thorns of Charon (Pt. 2) - Emerge from Hades',97493
8943,b'',3137171,0.6911337286436193,0.5310501931797273,b'AR9I1L41187FB37F0E',,"New Orleans, LA",,b'fd23e684-270f-4507-9cb0-a0e0d7854d16',Harry Connick_ Jr,8507,b'',0,0,b'Eleven',281438,0.0,SOQDVVL12A8C134181,"b""Joe Avery's Piece""",60919
8944,b'',7127587,0.5534682002612992,0.429149837002822,b'ARKIYC51187FB4775A',,,,b'd1d914e2-34df-4a84-8fc2-226889c10814',Juice Leskinen,-1,b'',0,0,b'Taivaan kappaleita',642791,0.26695518627553855,SOFVMAQ12AB018182D,b'Halintamyym\xc3\xa4l\xc3\xa4n aamutoimet',108388
8945,b'',3905894,0.5781036297198625,0.4148926124367487,b'AR1RHCO1187B9AF0BF',37.77916,"San Francisco, CA",-122.42005,b'05b5488d-7141-4b21-819b-d4713abf2a98',Vince Guaraldi Trio,8349,b'',0,0,b'Jazz Impressions',350410,0.26586104921065007,SOFCDUZ12AB01861C6,b'Yesterdays',4822
8946,b'',18184,0.6422807694263776,0.41119568787754324,b'AR35YUO1187B9AD83E',55.8578,"Glasgow, Scotland",-4.24251,b'45bbfc68-2523-49e4-96f7-d7d1c3d41aac',Wet Wet Wet,-1,b'',0,0,b'Best Of',2402,0.56142851762879,SODXFVY12A6310ECF2,b'Hear Me Now',74
8947,b'',2124585,0.5598275317945155,0.3677447423876351,b'ARHPW8M1187FB5CF11',,,,b'8b78958c-c89e-47d3-9563-f31533327baf',Joy Kitikonti,60304,b'',0,0,b'Agrimonyzer',195300,,SONNLIQ12A8C133D9A,b'Agrymonyzer (Matsingena Mix)',10066
8948,b'',3565912,0.5144145542022819,0.41375765725234637,b'AR3KXHI1187FB3A8BF',,,,b'2989f1b7-b1db-40a4-ab9e-a28a3b6d6c45',Dora The Explorer,24517,b'',0,0,b'Dora The Explorer',315020,0.5183405378823447,SOMZSRE12A8C144B1B,b'Tenemos Amigos',244557
8949,b'',2783184,0.7890184885219758,0.5735545435144068,b'AR5OH2Z1187B9A46A9',,"Muskegon, MI",,b'f37b3f31-b1f8-4b88-8cb5-b34f709b17d7',Iggy Pop,2063,b'',0,0,b'Ultimate live',263925,,SOAQLNO12A8C136D80,b'Lust for life (recorded during the us tour in 1986)',9757
8950,b'',2780780,0.3503927172111238,0.2936687668447185,b'AR0BATO119B34038DB',,,,b'8edec5c0-4bde-4df7-9a67-640b74568ccb',The Dreamtree Project,-1,b'',0,0,b'Jadur Madur',244863,0.3277535954183684,SOAREII12A8C1386EE,b'Bliss',189456
8951,b'',1890141,0.39076083985338955,0.2076758378001374,b'ARLLANI1187FB5116F',,,,b'be0363b0-35ca-41c7-9770-17f73deb77e7',Simon Harris,53213,b'',0,0,b'Beats_ Breaks_ & Scratches - Volume 2',175786,,SOJSPSR12A5891FFB9,b'You Make Me Feel So Good',6997
8952,b'',6335413,0.8507899885550886,0.8380955324254648,b'AR91C8S1187B990901',40.23447,"Freehold, NJ",-74.29504,b'70248960-cb53-4ea4-943a-edb18f7d336f',Bruce Springsteen,270,b'',0,0,"b""Hammersmith Odeon_ London '75""",570833,,SONTMSY12AB017B6E1,b'Rosalita (Come Out Tonight)',15122
8953,b'',4162717,0.6883324837888457,0.34151296906216494,b'ARBYFR71187B99A2A4',30.2676,"Austin, TX",-97.74298,b'50d49eaa-b3ac-46a6-a1fd-744bde32d8a3',Sam Baker,56821,b'',0,0,b'Sugar Man',374100,,SOKHLSU12A58A7EDF0,b'Just A Glance Away',266622
8954,b'',6777798,0.540750151435823,0.3796512190020614,b'AR7CCCC1187FB578FF',,"Shelby, North Carolina",,b'870ab832-904b-4b49-ab72-7e6b0e0da65f',Don Gibson,15188,b'',0,0,b'Lonesome Number One',609846,,SOVTEMS12A8C141E20,b'Who Cares',3363
8955,b'',5113293,0.6495831072184148,0.4613458520163567,b'ARA7EEC1187FB4C392',49.01037,"Karlsruhe, Germany",8.4092,b'4c3017e5-16d2-4a59-9bfb-5ceb31dbaece',Snowgoons,69937,b'',0,0,b'A Fist In The Thought',459483,,SOVUUYF12AF729D0CA,b'Planetary Takeover',125844
8956,b'',1904147,0.44090474330739504,0.36147278658576837,b'ARVX3V41187FB59E0F',,,,b'2c08026e-c7dc-4bca-b9f3-74bb3621b586',Spade Cooley,15948,b'',0,0,b'King Of Western Swing_ Vol. 5',176776,0.0,SOANXQX12A6D4FCB23,b'Lover',22405
8957,b'',7564993,0.6683706115518646,0.45755390983649336,b'AR0VZWC1187B99BA57',-37.81753,"Melbourne, Australia",144.96715,b'c064d097-4a1e-4e81-bd6f-22ba86ee2904',The Berzerker,160708,b'',0,0,b'The Berzerker',681639,0.5024496241245333,SOGFXKP12AB0180E00,b'Humanity',373578
8958,b'',5929714,0.5177077519253539,0.2581119880277058,b'AR797VK1187B989DDE',,,,b'2eb4ee61-9df5-4917-9a9f-3b4095924876',D.A.R.,-1,b'',0,0,b'Cumbia Mix 3 - el poder de la cumbia en M\xc3\xa9xico',536002,,SOVXTIS12AB017C9FB,b'Que paso',181870
8959,b'',238221,0.5599914150758433,0.36290298564883927,b'AR6QQY41187B990574',56.46137,"Dundee, Scotland",-2.96761,b'b182fec1-00ad-4082-859d-1f06a2029495',Danny Wilson,10022,b'',0,0,b'Meet Danny Wilson',22876,0.0,SOYCNWG12A6D4F88A2,b'Spencer-Tracey',16266
8960,b'',7663405,0.5081880674906973,0.0,b'AR8T56O1187FB51C41',,,,b'a2b33ca3-35a3-46b8-8e41-bd793fce2d13',Bruford,203279,b'',0,0,b'One Of A Kind',690506,,SOQZALM12AC468BFEE,b'Forever Until Sunday',513339
8961,b'',5870991,0.4832430673203282,0.3244308919925855,b'ARH4N0N1187FB3E1F1',,,,b'9a81b764-c59a-42c6-a273-9015bae6c366',Malkit Singh,66601,b'',0,0,b'Akh Larh Gayee',531283,,SOBCLZT12AB017F960,b'Akh Larh Gayee',79228
8962,b'',5554974,0.630795369641182,0.39819671744709595,b'ARKWCGR1187B992B71',,,,b'217794c8-c7e8-4e9b-b5d0-6aeac98e0e08',Patricia Kaas,14492,b'',0,0,b'Mademoiselle Chante',501564,,SOAXXGJ12AB0181D28,b'Elle Voulait Jouer Cabaret',16724
