,analysis_sample_rate,audio_md5,danceability,duration,end_of_fade_in,energy,idx_bars_confidence,idx_bars_start,idx_beats_confidence,idx_beats_start,idx_sections_confidence,idx_sections_start,idx_segments_confidence,idx_segments_loudness_max,idx_segments_loudness_max_time,idx_segments_loudness_start,idx_segments_pitches,idx_segments_start,idx_segments_timebre,idx_tatums_confidence,idx_tatums_start,key,key_confidence,loudness,mode,mode_confidence,start_of_fade_out,tempo,time_signature,time_signature_confidence,track_id,,analyzer_version,track_7digitalid,artist_familiar,artist_hotttnesss,artist_id,artist_latitude,artist_location,artist_longitude,artist_mbid,artist_name,artist_playmeid,genre,idx_artist_terms,idx_similar_artists,release,release_7digitalid,song_hotttnesss,song_id,title,artist_7digitalid
7648,22050,722b9e402f24964f680ce12031106cfd,0.0,168.01914,0.079,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.412,-11.803,1,0.56,158.174,103.088,1,0.0,b'TRAEFDK128F1473B92',7648,b'',370530,0.6332206239096116,0.4102474074764877,b'ARCT5P61187FB3D950',,United States,,b'8af64037-6d26-4d24-afd8-7e085abb01b1',The Impressions,5858,b'',0,0,b'This Is My Country',34608,,SORNHUW12A6D4F9006,b'This Is My Country',1563
7649,22050,7b239102f6183d96044a8ab53fb2d19e,0.0,166.19057,2.014,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.016,-15.571,0,0.236,160.148,158.455,4,0.731,b'TRAEFQG128F429F74E',7649,b'',1872340,0.5057847627270969,0.3267503339737977,b'AR84AQE1187B98AD9C',36.068,"Walnut Ridge, AR",-90.9564,b'7c913d1c-cef0-4c02-89d2-ecbf6ab5fc21',Washboard Sam,21245,b'',0,0,b'Washboard Sam Vol. 3 (1938)',174657,,SOZMCOM12A8C13F945,"b""Bucket's Got A Hole In It""",2882
7650,22050,9a5450a685b085873a0e9dca6af83280,0.0,176.37832,0.421,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.286,-8.686,1,0.705,169.32,119.711,4,0.0,b'TRAEFTR128F429A360',7650,b'',1167595,0.579309488079539,0.3702735189662959,b'ARK0VFZ1187FB4309B',,"DURHAM, North Carolina",,b'2bb81df0-e9e2-42ee-9708-d30b0c85d946',Shirley Caesar,15108,b'',0,0,b'Christmasing',113171,,SONFNKK12A8C13BDE6,b'Angels We Have Heard On High (Album Version)',4911
7651,22050,c20b736eddd090c92551d87582d838a3,0.0,235.36281,0.456,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.156,-12.767,1,0.254,229.396,91.859,4,1.0,b'TRAEFWP128F4238373',7651,b'',2004370,0.6832060400475407,0.4848767189541058,b'ARCLFWR1187B9AE7B2',,,,b'1b15e90d-910c-4be4-99cb-463772a6430f',Fun Lovin' Criminals,10539,b'',0,0,b'A-sides_ B-sides and Rarities',185110,0.21508031850922793,SODCXGX12A8AE46866,b'We Have All The Time In The World (Live)',400
7652,22050,00a763705b7fd5c82b1da606b49e6757,0.0,84.16608,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.612,-11.433,1,0.628,84.166,155.05,1,0.0,b'TRAEFUS12903CC2779',7652,b'',8430731,0.6061186456969245,0.4091960356545295,b'ARM5JLS1187FB3615B',34.27611,"Itawamba County, MS",-88.35068,b'26fe36eb-fd75-4799-bf0f-fa502a7bcfe8',Tammy Wynette,2973,b'',0,0,b'Tammy Wynette - Live at the Rodeo!',761599,,SODAAKS12AB018D37F,b'Welcome To My World (Live)',20804
7653,22050,a3ddd90e1df1f0289f052c005ea48f48,0.0,192.44363,2.537,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.304,-27.858,0,0.343,189.272,79.912,4,0.55,b'TRAEFJG128F9325FE4',7653,b'',6046035,0.6375210504152117,0.4047980682617259,b'ARYYCVC1187B9A8510',35.04644,"Chattanooga, TN",-85.30946,b'ffa28768-ecda-42c6-ac49-6ce5c7d33043',Bessie Smith,12625,b'',0,0,b'Essential Bessie Smith Vol 1',546646,,SOBWBGS12AB01868B0,b'Cold In Hands Blues',8592
7654,22050,35e288f2b6f4ab9d0336d72424dd6580,0.0,222.92853,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.266,-7.123,1,0.414,210.611,158.007,4,0.774,b'TRAEFOU128F932105B',7654,b'',6025363,0.6385906166612958,0.4160192338658662,b'AR0WCZW1187B99F592',,,,b'a3d655dd-4202-42b2-b1ba-bb96d2c4d4b3',Tommy Torres,-1,b'',0,0,b'Tarde O Temprano',544392,0.6765489056009939,SORDTXF12AB017C25D,b'Imparable',257157
7655,22050,cf683c868c04fe49a0e42c23b46303bb,0.0,201.56036,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.539,-2.069,1,0.379,201.56,140.63,1,0.0,b'TRAASKQ128F4265E04',7655,b'',3162183,0.7834580210534935,0.5890867998181334,b'ARCE0H01187B9AF741',,"Los Angeles, CA",,b'3798b104-01cb-484c-a3b0-56adc6399b80',Rage Against The Machine,1310,b'',0,0,b'Live at the Grand Olympic Auditorium',282493,,SOXZLDX12A58A7CE52,b'Kick Out The Jams',52369
7656,22050,714db36f886538792fe75f0fbdc0e8df,0.0,168.75057,0.281,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.445,-8.91,1,0.419,165.86,97.099,4,1.0,b'TRAASKO128F427CE1C',7656,b'',1694969,0.7477086693197713,0.5204078597263393,b'ARSL5SP1187B9A7AE0',34.05349,"Compton, California, USA.",-118.24532,b'3a54bffa-2314-44a2-927b-60144119c780',N.W.A.,2761,b'',0,0,b'Straight Outta Compton',160605,0.0,SOTNBNN12A6D4F6CC7,b'A B***** Is A B***** (Edited)',260652
7657,22050,bf9c2e893c8b50dfb39ee13d0d5ced4d,0.0,218.8273,0.194,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.355,-3.803,1,0.354,218.827,186.254,4,0.526,b'TRAASQC128F93480F0',7657,b'',6186372,0.8470816882436729,0.6250804809743595,b'ARZWK2R1187B98F09F',,Chicago,,b'606bf117-494f-4864-891f-09d63ff6aa4b',Rise Against,4579,b'',0,0,b'Revolutions Per Minute',559004,0.696469436584313,SOSKUNI12AB0187F12,b'Amber Changing',6795
7658,22050,41921b4a9c231d0d8696f78e50bf8687,0.0,185.67791,0.234,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,-16.844,0,0.123,178.765,101.41,1,0.0,b'TRAASOD128F428154C',7658,b'',1713200,0.36280014168093827,0.28228640563265106,b'ARW4AGO1187FB4F107',33.45081,"Indianola, MS",-90.645,b'a32c74a4-4774-4b60-be49-341665450d46',Jazz Gillum,54945,b'',0,0,b'Take One More Chance With Me',161810,,SOEESQT12A8C13C7D5,b'Me And My Buddy',124036
7659,22050,26611daeeb71f47753d429ab9d5957d6,0.0,356.49261,0.276,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.764,-4.178,1,0.561,356.493,124.237,4,0.0,b'TRAASIG128F92C3A6B',7659,b'',3540289,0.6466185290996221,0.4426520030419225,b'ARSTH0R1187B98951E',,,,b'98fb7792-01fa-4ed1-a15d-20077a47210f',Moonsorrow,-1,b'',0,0,b'Kivenkantaja',312976,,SONCYFS12A8C14261E,b'Ukkosenjumalan poika',196832
7660,22050,b9194cc6ce730dfd1126944ac78b679a,0.0,303.04608,0.102,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.745,-10.57,1,0.556,292.664,210.47,4,0.418,b'TRAASSO12903CDD2FF',7660,b'',7564768,0.4999392209886847,0.3744494304968199,b'ARDOOH01187B991055',,,,b'344c5e8c-d4f1-4bec-8ff5-08ef100a9e5d',Ultraviolence,160798,b'',0,0,b'Psycho Drama',681616,0.21508031850922793,SOSLFMU12AB018FFEA,b'Murder Academy',370267
7661,22050,dbe8209e700beb9c887402d2b23cc83a,0.0,275.06893,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.727,-4.376,1,0.552,271.296,124.009,4,0.944,b'TRAASZE128F93499AE',7661,b'',7147433,0.7375404029001575,0.4413555620481791,b'ARTXEZN1187B9B8190',62.19845,Sweden,17.55142,b'7ac63de9-e1fc-4d08-8141-fbf975b86098',Agnes,28100,b'',0,0,b'I Need You Now',644965,,SORJOMF12AB0186F78,b'I Need You Now',21632
7662,22050,1cee7d69f9bf96f378aa68770a45be95,0.0,315.27138,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.517,-16.753,1,0.396,303.45,100.349,1,0.0,b'TRAASYO128F4263883',7662,b'',1589958,0.43002498682970675,0.35303405577540575,b'ARBH0MS1187FB36311',,,,b'afb8d624-52d7-4a72-8d0b-62fff3e29f79',Sir Neville Marriner,61257,b'',0,0,b'Britten: Orchestral Works',152247,,SOVGBEK12A8C134E04,b'4 Sea Interludes Op. 33a: Storm',45281
7663,22050,e3296f6a4b0a9fd643f3abf361f28d6e,0.0,224.522,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.435,-6.694,1,0.467,214.941,94.057,4,1.0,b'TRAASUZ128F9314950',7663,b'',4516772,0.8291354220748781,0.5582983481283147,b'ARMBTFC1187FB56343',,"Bakersfield, CA",,b'ac865b2e-bba8-4f5a-8756-dd40d5e39f46',Korn,878,b'',0,0,b'Issues',405643,,SOOKISK12AB0180667,b'Hey Daddy',14530
7664,22050,297d92f88925ff4b24be1c59f6aa0c0c,0.0,286.30159,0.177,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.529,-6.933,1,0.317,273.601,154.09,4,0.625,b'TRAASGM128EF34DBB0',7664,b'',769300,0.8159234203436856,0.5551383219226409,b'ARUZRFN1187B98AC05',,"Cleveland, OH",,b'2fa45bbb-0efb-4950-9d40-94bf23cbfec1',Bone Thugs-N-Harmony / Akon,5412,b'',0,0,b'Strength & Loyalty',74586,0.5578803889070679,SOBOCAG12A6BD55D56,b'Never Forget Me',49956
7665,22050,6b06b7d597b41d6d37cfa63f882f8b4d,0.0,327.8624,0.38,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509,-6.531,1,0.519,316.447,125.975,4,0.794,b'TRAASFP128F42980BD',7665,b'',1156345,0.69300920358103,0.49866887479608674,b'ARD5K161187B9AC784',51.27562,"Sevenoaks, United Kingdom",0.17898,b'f3e2a7d9-c6bb-4848-95e5-04c0a1e2f511',Orbital,6689,b'',0,0,b'The Altogether',2016,0.6885218441194627,SOFSKON12A8C13B3B5,b'Illuminate',1269
7666,22050,ce938d5750bcf5b038bebbbcb347ef5c,0.0,302.36689,14.588,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.0,-12.99,1,0.947,284.595,101.229,4,0.634,b'TRAASDM12903CD474E',7666,b'',6554656,0.500396009757894,0.3148821836230177,b'ARMZ4PD1187B9ACBCD',,,,b'e630876f-a9a3-4b23-8146-8fa65ba72b69',20/20,-1,b'',0,0,b'4 Day Tornado',590998,0.0,SOVZVPT12AB018A59E,b'It Goes On',351633
7667,22050,c75bf3d0cb1efe1dcc8a25a70cacc470,0.0,284.70812,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106,-8.339,1,0.324,274.448,98.859,4,0.326,b'TRAASEO128F9337C48',7667,b'',5634053,0.4295449417044465,0.32246815446359933,b'AR0CWSC1187B9AFE3F',,,,b'bafc346c-8c25-4e94-b9dd-5e0183db32c8',José Augusto,76083,b'',0,0,b'Ao Vivo',509285,,SOZWDHS12AB0188A33,b'Pecado De Amor',23610
7668,22050,2d5a21b124edb09947fb314b00bafb58,0.0,172.01587,0.331,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.035,-9.745,0,0.607,167.869,175.393,4,0.751,b'TRAAXEJ12903CA7253',7668,b'',7341573,0.41578460769961484,0.30790209386949613,b'ARDQO721187FB3C6D9',,,,b'2ba29f11-6321-451f-934d-3f63b3930ce3',Rodney O & Joe Cooley,-1,b'',0,0,b'Get Ready To Roll',662558,0.0,SOIKVVS12AB0184063,b'Nutty Block',493710
7669,22050,73af9c3cf2ec5eb19b875e4d94fa50d5,0.0,168.38485,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.327,-12.77,1,0.578,156.032,98.49,1,0.0,b'TRAAXUY128F426BA55',7669,b'',3194146,0.6851254106866871,0.5270663350675943,b'AR7JBP41187FB3EA8A',,"Los Angeles, CA",,b'2b6f3780-6fb6-42c2-95bb-5e080772e38c',Gene Clark,19022,b'',0,0,b'Echoes',285631,,SOMWLCK12A8C135D69,b'Set You Free This Time',11140
7670,22050,3a42c81c771121a3c7dab3f70db9b6d2,0.0,324.51873,0.073,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.75,-11.273,1,0.675,320.372,210.305,4,0.561,b'TRAAXCM128F427F97B',7670,b'',1037718,0.4832430673203282,0.3244308919925855,b'ARH4N0N1187FB3E1F1',,,,b'9a81b764-c59a-42c6-a273-9015bae6c366',Malkit Singh,66601,b'',0,0,b'Hai Shava',99987,,SOHCENZ12A8C13AC85,b'Hai Shava',79228
7671,22050,acc6000e6ecc4cda30bb625bbc94495a,0.0,145.00526,0.328,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.378,-14.449,0,0.208,138.199,141.024,4,1.0,b'TRAAXMC128F14A53EA',7671,b'',629171,0.48928017863189055,0.34360538262619794,b'AR9YQN31187FB45B34',39.95227,"Philadelphia, PA",-75.16237,b'dc296d4e-5bc5-482e-92b2-7eb2ad8804c7',James Darren,-1,b'',0,0,b'Love Among The Young',60518,,SOVKCDB12A6D4FB2AB,b'Hello Young Lovers (LP Version)',46300
7672,22050,a25269a5d86e90a0c5ad44fa331765e4,0.0,153.28608,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.087,-7.535,1,0.468,147.696,125.558,4,1.0,b'TRAAXMX128F9307699',7672,b'',3873485,0.5645122909290168,0.32684529983300464,b'ARV3IN31187FB4AAAE',,,,b'e8cbebb8-be7b-4e9c-b161-f72d63a6f0c5',Till West & DJ Delicious,-1,b'',0,0,b'Ministry of Sound Presents 100',345570,0.7215726608393865,SOONOZL12A6D4FC475,b'Same Man',85456
7673,22050,da69d8703eb2613c4c57f499b865c071,0.0,215.35302,2.868,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.779,-10.918,0,0.773,205.636,211.327,3,1.0,b'TRAAXPA128F92FC706',7673,b'',4928133,0.5357025281303791,0.3849861165778121,b'ARCID1N1187FB51DA0',,,,b'3d9ba6f0-c4ed-450b-a150-37e2ebf13e77',Carlos Nuñez,28223,b'',0,0,b'Cinema Do Mar',441344,,SOIHZMH12AB017DF93,b'Quiero Ir Ao Mar',40744
7674,22050,608cb1b9ccd588a400470a51669e3dba,0.0,377.67791,0.537,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.656,-21.787,1,0.463,364.037,109.671,5,0.824,b'TRAAXKI128F92DAC1B',7674,b'',4225928,0.6128375038274145,0.4822988321304963,b'AR4IWYN1187FB47DF6',37.28848,"Campbell, CA",-121.94486,b'fbe356cb-29eb-4e4f-93f0-865c6452a1bd',Strata,5734,b'',0,0,b'STRATA',380099,0.0,SOMCCPJ12A8C142B6B,b'Part One From Triomusic',231753
7675,22050,7e960877303144037ae2306759b77d03,0.0,156.70812,0.136,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.388,-21.25,1,0.438,145.09,147.637,4,0.187,b'TRAAXTY128F42725BC',7675,b'',3223110,0.633258330532326,0.49576633024009714,b'ARKCTSM11F4C83C839',,,,b'',Igor Stravinsky,17114,b'',0,0,b'Essential Igor Stravinsky',287318,,SOCQJBX12AF72AA6F2,b'The Owl and the Pussy-cat',142271
7676,22050,e63d8b69a09a5b85af05dfbfe4907077,0.0,165.66812,0.154,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301,-10.917,0,0.358,160.508,128.459,5,0.937,b'TRAAXIR128F92D1938',7676,b'',4180309,0.7084398138090288,0.6239702655142668,b'ARIFGKC1187B9B04D5',,"Steubenville, OH",,b'5e6c760b-42e0-4df4-a221-0269355da00a',Dean Martin,431,b'',0,0,b'Love From&The Rat Pack',375715,,SOYCTBG12A8C144341,b'Until You Love Someone',2699
7677,22050,8e9c98b99ebdc55f494436a4d5139631,0.0,284.3424,0.206,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.49,-6.546,1,0.469,267.685,151.953,4,0.198,b'TRAARHS128F931689D',7677,b'',6937326,0.9184517888889826,0.8195882822285578,b'ARVG4OK1187B9B6BD3',,,,b'95e1ead9-4d31-4808-a7ac-32c3614c116b',The Killers,1573,b'',0,0,b'Hitzone 49',624887,,SOGOQGE12AB0182907,b'Spaceman',616
7678,22050,d860726751d75293ede91616a12fa94a,0.0,100.5971,1.268,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.246,-10.777,1,0.326,100.597,159.895,5,0.298,b'TRAARSF12903CD1B12',7678,b'',8968753,0.5110009439105907,0.36674393175597547,b'ARYFROT1187B9B78C2',,,,b'02c88d30-6d21-496a-a142-2100e0e1e3e0',Butterfly Temple,-1,b'',0,0,b'Za Solntsem Vsled',811387,,SONIHLC12AB0187B0C,"b""Iskorosten' (instr.)""",604768
7679,22050,a6d5208078516c9f7b81c817f6ed192a,0.0,179.06893,0.844,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437,-17.522,0,0.465,175.92,161.054,4,0.67,b'TRAARRG12903CDB456',7679,b'',8044883,0.7369919703227188,0.4772251904432169,b'ARGCY1Y1187B9A4FA5',36.16778,"Nashville, TN.",-86.77836,b'45ee3bf0-7ef7-4a87-81e3-a5867473b93d',Gloriana,-1,b'',0,0,b'Il meglio di Gloriana',726003,0.0,SOWTIDJ12AB018808C,"b""Pulecenella 'e m\xc3\xb2""",266506
7680,22050,86885d8f427a6ac921b496761b1863ef,0.0,320.60036,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.802,-9.993,1,0.463,303.044,128.219,4,0.859,b'TRAARUN128F932B1A0',7680,b'',5132847,0.4229713078848842,0.31724842518014,b'ARIN12F1187FB3E92C',30.24216,"PEARLINGTON, Mississippi",-89.60586,b'8e93b8da-1e7c-4bae-8204-56605d761505',Grant Geissman,-1,b'',0,0,b'Time Will Tell',460988,0.0,SOLBHCO12AB018769A,b'Big Stax/High Volts (Album Version)',341235
7681,22050,f54d651f130d7416fad040d93d999990,0.0,193.20118,0.497,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371,-27.433,1,0.484,190.003,140.956,7,0.866,b'TRAAHXN128F9326097',7681,b'',6046214,0.5024531765214763,0.3915853290262099,b'AR1X2H01187B98CCF2',,"Menilmontant, France",,b'e0371cd0-a5f8-420e-be17-bd980adc7393',Maurice Chevalier,10433,b'',0,0,b'Maurice Chevalier  The Essential Collection Vol 1',546663,,SOAGHMH12AB0180285,b'Ma Louise',15530
7682,22050,81dcdddfd5ad4a2397d6d83a477a2b07,0.0,285.64853,0.397,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.508,-9.093,1,0.343,274.727,126.88,4,0.0,b'TRAAHDH128F93094B6',7682,b'',4463774,0.37385062304422495,0.1489854809922737,b'AR107SB1187B9A79F9',,"Bézu, comme Superdupont, ne connait qu&#039;un pays : la France !",,b'85495572-8c41-4d3e-8e11-ba9142793adc',Bézu,-1,b'',0,0,b'Le top du p\xc3\xa8re N\xc3\xb6el',401583,,SOOVOKS12AB017EE57,b'Le tortillard',304198
7683,22050,e2c10ea7228b0b6e11013316df37e1b1,0.0,275.40853,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.376,-2.119,1,0.334,272.556,102.408,4,0.395,b'TRAAHER128F92E3FE9',7683,b'',5285106,0.49555965151406806,0.34919221761645924,b'AR3WMW01187B9921F7',,,,b'6ee0eaaf-3f61-4a8e-abc5-ba7e371e01c1',Schizoid,-1,b'',0,0,b'Grim Prospects Remixes - Grim Prospects Will Never End',475992,,SOTWEZZ12A8C142B60,b'Grim Prospects (Gross Prospects - Bad Trip Remix)',7184
7684,22050,e53c6982a5fa8726188616681cb597ac,0.0,198.3473,0.201,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.306,-8.709,0,0.22,182.184,175.769,4,0.7,b'TRAAHZP12903CA25F4',7684,b'',7810785,0.6837194679130381,0.4126716309926985,b'AR9ODB41187FB459B2',,"SPRINGFIELD, Virginia",,b'cd3f07e8-7047-418c-a325-d2028ee1b8a0',Organized Konfusion,179288,b'',0,0,b'The Equinox',704183,0.46048484498641545,SOFXNQP12AB0184F1A,b'Hate',392099
7685,22050,ecde77a73c92c5916b4bf4a57af15280,0.0,134.08608,4.441,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.718,-12.839,0,0.674,130.38,133.699,1,0.0,b'TRAAHEH128F427FCEF',7685,b'',2363661,0.13818761011851705,0.3178109598122704,b'ARL6XZC1187FB3936E',,,,b'8b49d89a-cd3d-4766-aebb-0a5e1dd2d7a5',Solistiyhtye Suomi,-1,b'',0,0,b'20 Suosikkia / Rilluttele y\xc3\xb6',217058,,SOGYYLE12A8C13E5EA,b'Ter\xc3\xa4slintu',22836
7686,22050,acd12c7550ee05894c31033ae8a3b7c2,0.0,275.12118,0.34,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.699,-6.29,1,0.527,272.933,132.428,4,0.281,b'TRAAHTH12903CCFFE1',7686,b'',8486209,0.43888747505017295,0.3251485709173023,b'AR4PCIG1187B98D07D',36.16778,"Nashville, TN",-86.77836,b'd55a7204-c17b-412b-87ce-b4d32e2eeae7',Ellen McIlwaine,-1,b'',0,0,b'Spontanous Combustion',766444,0.24274187894946822,SOIQHDR12AB01896C8,b'Spontanous Combustion',33244
7687,22050,352acc5a415aea488f81e0496fba5fa8,0.0,223.4771,0.291,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-14.438,1,0.138,220.026,112.006,4,0.844,b'TRAAHJX128F9312B83',7687,b'',5481094,0.43053890741728074,0.3163540008222974,b'AR3C3C01187B98E800',56.153,"Aarhus, Denmark",10.20452,b'd9566c72-7ad1-410f-9f26-f42ad7cebf1e',Kai Winding,82556,b'',0,0,b'The Incredible Kai Winding Trombones',495041,0.0,SOUVRGZ12A58A77F90,b'Mangos',61091
7688,22050,a366912bac4833c6c1ed5de4c6a39bf8,0.0,357.82485,0.131,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.485,-5.701,1,0.427,353.785,130.016,5,1.0,b'TRAAHYV128F932A425',7688,b'',6063570,0.5419751082100462,0.38418425849676846,b'ARBQBZV1187B99D29E',,,,b'8f614665-3418-4ca8-aa6a-737b4636b995',Carl Cox Vs Yousef,-1,b'',0,0,b'Dave Pearce Best of the Dance Years 1988 - 1992',548374,0.5112548351002428,SORAVUP12AB018556E,b'I Want You (Forever)',17589
7689,22050,3ad40aace9a1b7909657198b3e01b751,0.0,294.66077,0.864,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.238,-15.761,0,0.07,282.564,168.307,4,0.0,b'TRAAHVY128F92E25D6',7689,b'',4819514,0.5781036297198625,0.4148926124367487,b'AR1RHCO1187B9AF0BF',37.77916,"San Francisco, CA",-122.42005,b'05b5488d-7141-4b21-819b-d4713abf2a98',Vince Guaraldi / Bola Sete,8349,b'',0,0,b'From All Sides',432406,0.3867901771390143,SODLSHA12AAF3B29F2,b'Choro',4822
7690,22050,30febb787fbf6147aa5cae01d87f79bc,0.0,324.44036,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.558,-11.829,1,0.718,312.239,216.195,5,1.0,b'TRAAHRF128F92FE234',7690,b'',3826845,0.5592784942236473,0.4320119468576032,b'ARVJ0JK1187B98C9C0',,,,b'cd07140b-1bbf-4fab-baad-881c1637a9ee',The Brooklyn Tabernacle Choir,18351,b'',0,0,b'Praise Him...Live!',341940,0.4051157216913865,SOXVBVL12AF72A600C,b'Lead Me Lord',144534
7691,22050,ccd00c7477f01f4c8375b9d5b7017119,0.0,443.24526,0.23,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,-13.002,1,0.051,430.736,45.527,4,0.0,b'TRAAHKE128F421389B',7691,b'',2468314,0.42837541665132417,0.317833879200262,b'ARDD9UN1187B98D3A7',31.84666,"Sicily Island, LA",-91.657,b'83d5d2c1-674b-4b8b-b47f-0e7e2e42e850',Sonny Simmons,-1,b'',0,0,b'Staying on the Watch',225610,0.2707759989463275,SOBLTSM12A6D4F9EEA,b'A Distant Voice',48089
7692,22050,c085dd8b2551c30aebfd9d15fa38eee8,0.0,155.61098,0.154,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.599,-13.71,1,0.517,150.75,118.975,1,0.003,b'TRAAHEQ128F93057B4',7692,b'',5426684,0.4161410224693502,0.33109012633891616,b'ARSDSMG1187B98CB59',40.71455,"New York, NY",-74.00712,b'0e04e04c-bdfe-4a0e-a311-a2190bd6d72c',Eddie Cantor,18554,b'',0,0,b'The Fabulous Eddie Cantor',489673,,SOITUXQ12AB0183AE9,"b""Now's The Time To Fall In Love""",31296
7693,22050,06963d146fa1ee625710ce60ffd0a10e,0.0,177.81506,0.554,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.695,-12.004,1,0.673,167.48,85.621,4,0.612,b'TRAAHMO128F92DE7C9',7693,b'',5262298,0.5451109508213838,0.34575124701970267,b'ARJGNV61187B98F3B5',,"Tallahassee, FL",,b'49d81b18-cb1e-49d1-90ef-3cf329e6a1fb',Mira,184060,b'',0,0,b'Openbare Weg',473710,,SOUQVUD12A8C142DCE,b'Openbare Weg',150079
7694,22050,6b11dbb60519314861b8a245f5a76342,0.0,385.33179,3.048,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.822,-8.37,0,0.503,382.647,108.061,4,1.0,b'TRAAHPZ12903CB4643',7694,b'',7884742,0.4833394215564992,0.27756173775343046,b'ARSVI4L1187B996181',,,,b'9a205da7-8d02-4214-bce9-744208d09b37',Citizen Kaned,-1,b'',0,0,b'Tip World Singles 2000',710902,,SOCRPDR12AB0185B75,b'President Johnson',440130
7695,22050,4a953b42bfeb5440d2ec314a7818dd30,0.0,124.18567,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.074,-10.296,0,0.492,121.005,85.008,5,1.0,b'TRAAHEG128E07861C3',7695,b'',86269,0.7431297761478142,0.49356684269655965,b'ARXWAQQ1187B9AE954',,"Newark, NJ",,b'1f1f6737-b930-46fc-8d25-110bb99f7490',Redman,-1,b'',0,0,b'Malpractice',8552,0.5701059300583878,SORWHWY12A6702038E,b'WKYA (drop)',368
7696,22050,6cbe42cbe9f02b397781fca5df187da1,0.0,233.53424,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.741,-5.483,1,0.548,226.04,184.981,4,0.32,b'TRAAUZI12903CAFD53',7696,b'',6402256,0.34193743406526556,0.24424364253565956,b'ARHVU591187B99F46A',,,,b'164aa41a-70e2-4e6f-85f6-efd9c2e71c86',The Nightraver & The Magican,-1,b'',0,0,b'Ultimate Happy Hardcore 3',577462,0.0,SOCWXYM12AB018BDF3,b'Drop the Bass',429664
